"Volume 33,Issue 1",March Market Madness: The Impact of Value-Irrelevant Events on the Market Pricing of Earnings News,Version of Record online: 16 JUL 2015 | DOI: 10.1111/1911-3846.12149,,"Michael S. Drake, Kurt H. Gee and Jacob R. Thornock",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",CEO Overconfidence and Management Forecasting,Version of Record online: 12 JUN 2015 | DOI: 10.1111/1911-3846.12144,,Paul Hribar and Holly Yang,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",When Do Ineffective Audit Committee Members Experience Turnover?,Version of Record online: 29 JUL 2015 | DOI: 10.1111/1911-3846.12154,,"Steven J. Kachelmeier, Stephanie J. Rasmussen and Jaime J. Schmidt",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",The Influence of Mood on Subordinates’ Ability to Resist Coercive Pressure in Public Accounting,Version of Record online: 25 MAY 2015 | DOI: 10.1111/1911-3846.12141,,"Eric N. Johnson, D. Jordan Lowe and Philip M. J. Reckers",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Growing Pains: Audit Quality and Office Growth,Version of Record online: 13 APR 2015 | DOI: 10.1111/1911-3846.12122,,"Kenneth L. Bills, Quinn T. Swanquist and Robert L. Whited",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Audit Hours and Unit Audit Price of Industry Specialist Auditors: Evidence from Korea,Version of Record online: 30 JUN 2015 | DOI: 10.1111/1911-3846.12145,,"Gil S. Bae, Seung UK Choi and Joon HWA Rho",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",What is the Relationship Between Audit Partner Busyness and Audit Quality?,Version of Record online: 2 APR 2015 | DOI: 10.1111/1911-3846.12129,,John Goodwin and Donghui Wu,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",When Does Pre-IPO Financial Reporting Trigger Post-IPO Legal Consequences?,Version of Record online: 7 JUL 2015 | DOI: 10.1111/1911-3846.12146,,Mary Brooke Billings and Melissa Fay Lewis-Western,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Accounting Conservatism and Stock Price Crash Risk: Firm-level Evidence,Version of Record online: 12 JAN 2015 | DOI: 10.1111/1911-3846.12112,,Jeong-Bon Kim and Liandong Zhang,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1", Ad Hoc Reviewers 2015/,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12231,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Issue Information - TOC,,,Version of Record online: 1 JUN 2016 | DOI: 10.1111/1911-3846.12190,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Issue Information - Copyright English,,,Version of Record online: 1 JUN 2016 | DOI: 10.1111/1911-3846.12191,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Issue Information - Copyright French,,,Version of Record online: 1 JUN 2016 | DOI: 10.1111/1911-3846.12192,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Issue Information - Editorial Policy-English,,,Version of Record online: 1 JUN 2016 | DOI: 10.1111/1911-3846.12194,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Issue Information - Editorial Policy-French,,,Version of Record online: 1 JUN 2016 | DOI: 10.1111/1911-3846.12195,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Tax Avoidance and the Implications of Weak Internal Controls,Version of Record online: 21 JUL 2015 | DOI: 10.1111/1911-3846.12151,,Andrew M. Bauer,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Forecasting Risk in Earnings,Version of Record online: 6 AUG 2015 | DOI: 10.1111/1911-3846.12158,,Theodosia Konstantinidi and Peter F. Pope,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Additional Information in Accounting Reports: Effects on Management Decisions and Subjective Performance Evaluations Under Causal Ambiguity,Version of Record online: 29 JUL 2015 | DOI: 10.1111/1911-3846.12156,,"Joan Luft, Michael D. Shields and Tyler F. Thomas",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Differences in Auditors' Materiality Assessments When Auditing Financial Statements and Sustainability Reports,Version of Record online: 29 AUG 2015 | DOI: 10.1111/1911-3846.12162,,Robyn Moroney and Ken T. Trotman,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Were Information Intermediaries Sensitive to the Financial Statement-Based Leading Indicators of Bank Distress Prior to the Financial Crisis?,Version of Record online: 18 AUG 2015 | DOI: 10.1111/1911-3846.12161,,"Hemang Desai, Shiva Rajgopal and Jeff Jiewei Yu",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Discussion of “Were Information Intermediaries Sensitive to the Financial Statement-Based Leading Indicators of Bank Distress Prior to the Financial Crisis?”,Version of Record online: 7 APR 2016 | DOI: 10.1111/1911-3846.12224,,Stephen G. Ryan,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Earnings Management: Do Firms Play “Follow the Leader”?,Version of Record online: 3 AUG 2015 | DOI: 10.1111/1911-3846.12157,,"Brian Bratten, Jeff L. Payne and Wayne B. Thomas",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",The Use of Debt Covenants Worldwide: Institutional Determinants and Implications on Financial Reporting,Version of Record online: 29 AUG 2015 | DOI: 10.1111/1911-3846.12169,,"Hyun A. Hong, Mingyi Hung and Jieying Zhang",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Audit Report Restrictions in Debt Covenants,Version of Record online: 27 AUG 2015 | DOI: 10.1111/1911-3846.12163,,Krishnagopal Menon and David D. Williams,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Cross-Country Evidence on the Importance of Auditor Choice to Corporate Debt Maturity,Version of Record online: 29 AUG 2015 | DOI: 10.1111/1911-3846.12168,,"Sadok El Ghoul, Omrane Guedhami, Jeffrey A. Pittman and Sorin Rizeanu",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",The Effect of Information on Uncertainty and the Cost of Capital,Version of Record online: 26 SEP 2015 | DOI: 10.1111/1911-3846.12165,,David Johnstone,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Discussion of “The Effect of Information on Uncertainty and the Cost of Capital”,Version of Record online: 13 APR 2016 | DOI: 10.1111/1911-3846.12223,,Marlene A. Plumlee,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",Internal Control over Financial Reporting and the Safeguarding of Corporate Resources: Evidence from the Value of Cash Holdings,Version of Record online: 25 SEP 2015 | DOI: 10.1111/1911-3846.12164,,Xinghua Gao and Yonghong Jia,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2",A Better Measure of Institutional Informed Trading,Version of Record online: 6 AUG 2015 | DOI: 10.1111/1911-3846.12160,,Hui Guo and Buhui Qiu,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 2","Individualism, Uncertainty Avoidance, and Earnings Momentum in International Markets",Version of Record online: 6 AUG 2015 | DOI: 10.1111/1911-3846.12155,,"Paul Dou, Cameron Truong and Madhu Veeraraghavan",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Issue Information - TOC,,,Version of Record online: 4 SEP 2016 | DOI: 10.1111/1911-3846.12196,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Issue Information - Copyright English,,,Version of Record online: 4 SEP 2016 | DOI: 10.1111/1911-3846.12197,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Issue Information - Copyright French,,,Version of Record online: 4 SEP 2016 | DOI: 10.1111/1911-3846.12198,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Issue Information - Editorial Policy-English,,,Version of Record online: 4 SEP 2016 | DOI: 10.1111/1911-3846.12200,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Issue Information - Editorial Policy-French,,,Version of Record online: 4 SEP 2016 | DOI: 10.1111/1911-3846.12201,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",The Implicit Incentive Effects of Horizontal Monitoring and Team Member Dependence on Individual Performance,Version of Record online: 5 OCT 2015 | DOI: 10.1111/1911-3846.12178,,"Karen L. Sedatole, Amy M. Swaney and Alexander Woods",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Private Intermediary Innovation and Market Liquidity: Evidence from the Pink Sheets,Version of Record online: 6 AUG 2015 | DOI: 10.1111/1911-3846.12159,,"John (Xuefeng) Jiang, Kathy R. Petroni and Isabel Yanyan Wang",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Why We Should Stop Being Surprised that Lightly Regulated Markets Fall Short of the SEC's Goals for Market Quality: A Discussion of “Private Intermediary Innovation and Market Liquidity”,Version of Record online: 29 JUN 2016 | DOI: 10.1111/1911-3846.12233,,Robert Bloomfield,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Accounting Conservatism and Performance Covenants: A Signaling Approach,Version of Record online: 29 OCT 2015 | DOI: 10.1111/1911-3846.12208,,"Jeffrey L. Callen, Feng Chen, Yiwei Dou and Baohua Xin",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Multiple Information Signals in the Market for Charitable Donations,Version of Record online: 5 OCT 2015 | DOI: 10.1111/1911-3846.12175,,Erica E. Harris and Daniel G. Neely,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Is Tax Avoidance Associated with Economically Significant Rent Extraction among U.S. Firms?,Version of Record online: 26 SEP 2015 | DOI: 10.1111/1911-3846.12174,,Bradley S. Blaylock,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Do Firms Use Tax Reserves to Meet Analysts’ Forecasts? Evidence from the Pre- and Post-FIN 48 Periods,Version of Record online: 21 NOV 2015 | DOI: 10.1111/1911-3846.12180,,"Sanjay Gupta, Rick C. Laux and Daniel P. Lynch",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",To Comply or Not to Comply: Understanding the Discretion in Reporting Public Float and SEC Regulations,Version of Record online: 25 SEP 2015 | DOI: 10.1111/1911-3846.12170,,Feng Gao,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Abnormal Accruals and Managerial Intent: Evidence from the Timing of Merger Announcements and Completions,Version of Record online: 22 SEP 2015 | DOI: 10.1111/1911-3846.12171,,Henock Louis and Amy X. Sun,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Commitment and Cost of Equity Capital: An Examination of Timely Balance Sheet Disclosure in Earnings Announcements,Version of Record online: 8 SEP 2015 | DOI: 10.1111/1911-3846.12172,,Mark E. Evans,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Career Concerns and Management Earnings Guidance,Version of Record online: 29 OCT 2015 | DOI: 10.1111/1911-3846.12182,,"Suil Pae, Chang Joon Song and Andrew C. Yi",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3","CEO Power, Internal Control Quality, and Audit Committee Effectiveness in Substance Versus in Form",Version of Record online: 29 OCT 2015 | DOI: 10.1111/1911-3846.12177,,"Ling Lei Lisic, Terry L. Neal, Ivy Xiying Zhang and Yan Zhang",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",Corporate Governance and the Information Content of Earnings Announcements: A Cross-Country Analysis,Version of Record online: 3 NOV 2015 | DOI: 10.1111/1911-3846.12211,,"Sie Ting Lau, Keshab Shrestha and Jing Yu",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",International Evidence on the Matching Between Revenues and Expenses,Version of Record online: 21 NOV 2015 | DOI: 10.1111/1911-3846.12183,,Wen He and Yaowen Shan,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 3",The Role of Similar Accounting Standards In Cross-Border Mergers and Acquisitions,Version of Record online: 13 OCT 2015 | DOI: 10.1111/1911-3846.12176,,"Jere R. Francis, Shawn X. Huang and Inder K. Khurana",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Issue Information - TOC,,,Version of Record online: 2 DEC 2016 | DOI: 10.1111/1911-3846.12202,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Issue Information - Copyright English,,,Version of Record online: 2 DEC 2016 | DOI: 10.1111/1911-3846.12203,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Issue Information - Copyright French,,,Version of Record online: 2 DEC 2016 | DOI: 10.1111/1911-3846.12204,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Issue Information - Editorial Policy-English,,,Version of Record online: 2 DEC 2016 | DOI: 10.1111/1911-3846.12206,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Issue Information - Editorial Policy-French,,,Version of Record online: 2 DEC 2016 | DOI: 10.1111/1911-3846.12207,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Management Influence on Investors: Evidence from Shareholder Votes on the Frequency of Say on Pay,Version of Record online: 9 MAY 2016 | DOI: 10.1111/1911-3846.12228,,Fabrizio Ferri and David Oesch,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Honor Among Thieves: Open Internal Reporting and Managerial Collusion,Version of Record online: 22 OCT 2015 | DOI: 10.1111/1911-3846.12181,,"John H. Evans III, Donald V. Moser, Andrew H. Newman and Bryan R. Stikeleather",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Discussion of “Honor Among Thieves: Open Internal Reporting and Managerial Collusion”,Version of Record online: 19 SEP 2016 | DOI: 10.1111/1911-3846.12250,,Jonathan Glover and Eunhee Kim,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Communicated Values as Informal Controls: Promoting Quality While Undermining Productivity?,Version of Record online: 7 JUL 2015 | DOI: 10.1111/1911-3846.12147,,"Steven J. Kachelmeier, Todd A. Thornock and Michael G. Williamson",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Discussion of “Communicated Values as Informal Controls: Promoting Quality While Undermining Productivity?”,Version of Record online: 9 SEP 2016 | DOI: 10.1111/1911-3846.12246,,R. Lynn Hannan,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Targets' Tax Shelter Participation and Takeover Premiums,Version of Record online: 4 MAY 2016 | DOI: 10.1111/1911-3846.12226,,"Travis Chow, Kenneth J. Klassen and Yanju Liu",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Discussion of “Target's Tax Shelter Participation and Takeover Premiums”,Version of Record online: 4 JUN 2016 | DOI: 10.1111/1911-3846.12227,,Terry Shevlin,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Budgeting in Times of Economic Crisis,Version of Record online: 21 JUN 2016 | DOI: 10.1111/1911-3846.12222,,"Sebastian D. Becker, Matthias D. Mahlendorf, Utz Schäffer and Mario Thaten",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Reexamining Growth Effects: Are All Types of Asset Growth the Same?,Version of Record online: 5 NOV 2015 | DOI: 10.1111/1911-3846.12209,,Sean Shun Cao,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Intra-Industry Information Transfers and the Post-Earnings Announcement Drift,Version of Record online: 3 NOV 2015 | DOI: 10.1111/1911-3846.12210,,Tunde Kovacs,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Institutional Pressures to Provide Social Benefits and the Earnings Management Behavior of Nonprofits: Evidence from the U.S. Hospital Industry,Version of Record online: 26 NOV 2015 | DOI: 10.1111/1911-3846.12215,,Brian Vansant,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4","Director Monitoring of Expense Misreporting in Nonprofit Organizations: The Effects of Expense Disclosure Transparency, Donor Evaluation Focus and Organization Performance",Version of Record online: 4 JAN 2016 | DOI: 10.1111/1911-3846.12218,,Qiu Chen,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Audit Pricing for Strategic Alliances: An Incomplete Contract Perspective,Version of Record online: 26 NOV 2015 | DOI: 10.1111/1911-3846.12213,,Sebahattin Demirkan and Nan Zhou,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",Understanding Audit Quality: Insights from Audit Professionals and Investors,Version of Record online: 26 NOV 2015 | DOI: 10.1111/1911-3846.12212,,"Brant E. Christensen, Steven M. Glover, Thomas C. Omer and Marjorie K. Shelley",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",The Earnings Quality Information Content of Dividend Policies and Audit Pricing,Version of Record online: 13 OCT 2015 | DOI: 10.1111/1911-3846.12179,,Bradley P. Lawson and Dechun Wang,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 4",CEO Overconfidence and Stock Price Crash Risk,Version of Record online: 21 JAN 2016 | DOI: 10.1111/1911-3846.12217,,"Jeong-Bon Kim, Zheng Wang and Liandong Zhang",,,,,,,Contemporary Accounting Research
"Volume 34,Issue 1",Issue Information,,,Version of Record online: 13 MAR 2017 | DOI: 10.1111/1911-3846.12251,,,,,,,Contemporary Accounting Research
"Volume 34,Issue 1",The Joint Effects of Multiple Legal System Characteristics on Auditing Standards and Auditor Behavior,Version of Record online: 27 SEP 2016 | DOI: 10.1111/1911-3846.12242,,"Dan A. Simunic, Minlei Ye and Ping Zhang",,,,,,,Contemporary Accounting Research
"Volume 34,Issue 1",Auditor Choice and Its Implications for Group-Affiliated Firms,Version of Record online: 2 FEB 2017 | DOI: 10.1111/1911-3846.12276,,"Junxiong Fang, Jeffrey Pittman, Yinqi Zhang and Yuping Zhao",,,,,,,Contemporary Accounting Research
"Volume 34,Issue 1","Audit Fee Differential, Audit Effort, and Litigation Risk: An Examination of ADR Firms",Version of Record online: 9 SEP 2016 | DOI: 10.1111/1911-3846.12238,,"Scott N. Bronson, Aloke (Al) Ghosh and Chris E. Hogan",,,,,,,Contemporary Accounting Research
